"","long","lat","depth","distance"
"85",-80.1666666662409,-8.01666666618151,-22.3219881187945,117.737461606321
"86",-80.1666666662409,-7.99999999951481,-22.477486305658,118.470541213562
"87",-80.1499999995742,-7.99999999951481,-22.8157301082683,120.155089527044
"88",-80.1333333329075,-7.99999999951481,-23.1595548129831,121.841520165777
"89",-80.1166666662408,-7.99999999951481,-23.509109828779,123.529799484835
"90",-80.1166666662408,-7.98333333284811,-23.6717968655423,124.260093408167
"91",-80.0999999995742,-7.98333333284811,-24.0286700071715,125.945936340877
"92",-80.0833333329075,-7.98333333284811,-24.3930700231484,127.633608927294
"93",-80.0833333329075,-7.96666666618141,-24.5604267262679,128.365428401923
"94",-80.0666666662408,-7.96666666618141,-24.9323308877432,130.050700223151
"95",-80.0499999995741,-7.96666666618141,-25.310530995132,131.737783010225
"96",-80.0499999995741,-7.94999999951472,-25.4821963458234,132.471085784773
"97",-80.0333333329074,-7.94999999951472,-25.8679618985834,134.155802441312
"98",-80.0166666662408,-7.94999999951472,-26.2602346890992,135.842311708178
"99",-79.9999999995741,-7.94999999951472,-26.6591558611611,137.530583052386
"100",-79.9999999995741,-7.93333333284802,-26.8356514133073,138.261234124338
"101",-79.9833333329074,-7.93333333284802,-27.2436364648051,139.947185528834
"102",-79.9666666662407,-7.93333333284802,-27.6578293005171,141.634881709834
"103",-79.9666666662407,-7.91666666618132,-27.837612803809,142.366986867567
"104",-79.949999999574,-7.91666666618132,-28.2586515905928,144.052395477069
"105",-79.9333333329073,-7.91666666618132,-28.6856188407763,145.739531856361
"106",-79.9333333329073,-7.89999999951462,-28.8683846955761,146.473052701507
"107",-79.9166666662407,-7.89999999951462,-29.3018144137921,148.157933021902
"108",-79.899999999574,-7.89999999951462,-29.740892427087,149.844524394174
"109",-79.8833333329073,-7.89999999951462,-30.18682735854,151.532798984693
"110",-79.8833333329073,-7.88333333284793,-30.3731162451538,152.263790066034
"111",-79.8666666662406,-7.88333333284793,-30.824862709113,153.949850686359
"112",-79.8499999995739,-7.88333333284793,-31.2817737433444,155.637578725301
"113",-79.8499999995739,-7.86666666618123,-31.4702129536547,156.369958917743
"114",-79.8333333329072,-7.86666666618123,-31.9325370962788,158.055502527187
"115",-79.8166666662406,-7.86666666618123,-32.3997436275416,159.742698012619
"116",-79.8166666662406,-7.84999999951453,-32.5899779178166,160.476432264956
"117",-79.7999999995739,-7.84999999951453,-33.0621929346523,162.1614721147
"118",-79.7833333329072,-7.84999999951453,-33.540110923753,163.848148550339
"119",-79.7666666662405,-7.84999999951453,-34.0224272589402,165.536436094858
"120",-79.7666666662405,-7.83333333284783,-34.2141914547365,166.26775202534
"121",-79.7499999995738,-7.83333333284783,-34.7008571805801,167.953922443262
"122",-79.7333333329072,-7.83333333284783,-35.191640660188,169.641689484408
"123",-79.7333333329072,-7.81666666618114,-35.3843087273001,170.374335190478
"124",-79.7166666662405,-7.81666666618114,-35.8790285506214,172.060012172559
"125",-79.6999999995738,-7.81666666618114,-36.3775851116747,173.74727151807
"126",-79.6999999995738,-7.79999999951444,-36.5707740968826,174.481214874666
"127",-79.6833333329071,-7.79999999951444,-37.0737165000333,176.166410572818
"128",-79.6666666662404,-7.79999999951444,-37.5801379071996,177.853174596711
"129",-79.6499999995737,-7.79999999951444,-38.0899124332557,179.541483538868
"130",-79.6499999995737,-7.78333333284774,-38.2829885669746,180.273110810769
"131",-79.6333333329071,-7.78333333284774,-38.7956009098973,181.959391472441
"132",-79.6166666662404,-7.78333333284774,-39.31128567357,183.647203723339
"133",-79.6166666662404,-7.76666666618104,-39.5039071165772,184.380106365513
"134",-79.5999999995737,-7.76666666618104,-40.0220108221619,186.065915227821
"135",-79.583333332907,-7.76666666618104,-40.5435572919393,187.753242549886
"136",-79.5666666662403,-7.76666666618104,-41.0676943650971,189.442066303907
"137",-79.5666666662403,-7.74999999951435,-41.2587763658197,190.172739256533
"138",-79.5499999995736,-7.74999999951435,-41.784661312062,191.859593029566
"139",-79.533333332907,-7.74999999951435,-42.3128611437555,193.547930749035
"140",-79.533333332907,-7.73333333284765,-42.5025478129814,194.279857245369
"141",-79.5166666662403,-7.73333333284765,-43.0320773845537,195.966248482744
"142",-79.4999999995736,-7.73333333284765,-43.5636406136175,197.654111360946
"143",-79.4999999995736,-7.71666666618095,-43.7515443357193,198.387263157487
"144",-79.4833333329069,-7.71666666618095,-44.2844374105717,200.073202521501
"145",-79.4666666662402,-7.71666666618095,-44.8190081045635,201.760601397931
"146",-79.4499999995735,-7.71666666618095,-45.3551397514771,203.449439430039
"147",-79.4499999995735,-7.69999999951425,-45.5397091102678,204.180449033217
"148",-79.4333333329069,-7.69999999951425,-46.07608415605,205.867394408124
"149",-79.4166666662402,-7.69999999951425,-46.6137422116729,207.555767382647
"150",-79.4166666662402,-7.68333333284756,-46.7955676375285,208.287982165253
"151",-79.3999999995735,-7.68333333284756,-47.3330447069517,209.974484213461
"152",-79.3833333329068,-7.68333333284756,-47.8717313532669,211.662402465604
"153",-79.3833333329068,-7.66666666618086,-48.0504913519639,212.395796310646
"154",-79.3666666662401,-7.66666666618086,-48.5884984523683,214.081864894674
"155",-79.3499999995735,-7.66666666618086,-49.1271616806966,215.769338445006
"156",-79.3333333329068,-7.66666666618086,-49.6663640528986,217.458198092802
"157",-79.3333333329068,-7.64999999951416,-49.8400834589688,218.189530777276
"158",-79.3166666662401,-7.64999999951416,-50.3780447829847,219.876569344185
"159",-79.2999999995734,-7.64999999951416,-50.916273135803,221.564983281902
"160",-79.2999999995734,-7.63333333284746,-51.0861231672748,222.297476418433
"161",-79.2833333329067,-7.63333333284746,-51.6226921267754,223.984089429984
"162",-79.2666666662401,-7.63333333284746,-52.1591771629328,225.672067229275
"163",-79.2666666662401,-7.61666666618077,-52.3248348421061,226.40569659469
"164",-79.2499999995734,-7.61666666618077,-52.8592001781413,228.091893199913
"165",-79.2333333329067,-7.61666666618077,-53.3932158335873,229.779444151366
"166",-79.21666666624,-7.61666666618077,-53.9267662019246,231.468331910762
"167",-79.21666666624,-7.59999999951407,-54.0859031859348,232.199975370077
"168",-79.1999999995733,-7.59999999951407,-54.6167946043052,233.887108493962
"169",-79.1833333329066,-7.59999999951407,-55.1467228116397,235.575568442359
"170",-79.1833333329066,-7.58333333284737,-55.3008583036972,236.308330863895
"171",-79.16666666624,-7.58333333284737,-55.8276524193049,237.995054920389
"172",-79.1499999995733,-7.58333333284737,-56.3533748169025,239.683095947016
"173",-79.1499999995733,-7.56666666618067,-56.5024318872355,240.416954801478
"174",-79.1333333329066,-7.56666666618067,-57.0246531344822,242.103278300426
"175",-79.1166666662399,-7.56666666618067,-57.5455411450283,243.790909042419
"176",-79.0999999995732,-7.56666666618067,-58.0649821137394,245.479830683796
"177",-79.0999999995732,-7.54999999951398,-58.206346529141,246.211773699886
"178",-79.0833333329065,-7.54999999951398,-58.7213338388432,247.899002551591
"179",-79.0666666662399,-7.54999999951398,-59.234539684864,249.587512987827
"180",-79.0666666662399,-7.53333333284728,-59.3703435432187,250.320536370837
"181",-79.0499999995732,-7.53333333284728,-59.879109081615,252.007371492686
"182",-79.0333333329065,-7.53333333284728,-60.3858384193767,253.695479000628
"183",-79.0333333329065,-7.51666666618058,-60.5159492659183,254.429561742385
"184",-79.0166666662398,-7.51666666618058,-61.0178981522156,256.116011069375
"185",-78.9999999995731,-7.51666666618058,-61.5175577963736,257.803723698897
"186",-78.9833333329065,-7.51666666618058,-62.0173260534326,259.4926843639
"187",-78.9833333329065,-7.49999999951388,-62.1388193928856,260.224916661799
"188",-78.9666666662398,-7.49999999951388,-62.6380297505361,261.912242243903
"189",-78.9499999995731,-7.49999999951388,-63.1393985910462,263.600807150236
"190",-78.9499999995731,-7.48333333284719,-63.2541796527699,264.334083818058
"191",-78.9333333329064,-7.48333333284719,-63.7541999977809,266.021029972609
"192",-78.9166666662397,-7.48333333284719,-64.2559895146033,267.709206845512
"193",-78.899999999573,-7.48333333284719,-64.7594490211091,269.398599902849
"194",-78.899999999573,-7.46666666618049,-64.8632888952672,270.130082389296
"195",-78.8833333329064,-7.46666666618049,-65.3647287314431,271.817878748934
"196",-78.8666666662397,-7.46666666618049,-65.8674248746212,273.506883031663
"197",-78.8666666662397,-7.44999999951379,-65.9631551262505,274.239395157678
"198",-78.849999999573,-7.44999999951379,-66.4628009950969,275.92681832621
"199",-78.8333333329063,-7.44999999951379,-66.9633814647661,277.615441253363
"200",-78.8333333329063,-7.43333333284709,-67.0506329159399,278.348964093443
"201",-78.8166666662396,-7.43333333284709,-67.5476120994529,280.036021201811
"202",-78.7999999995729,-7.43333333284709,-68.0452372383625,281.724270000018
"203",-78.7833333329063,-7.43333333284709,-68.5435384263769,283.413696859563
"204",-78.7833333329063,-7.4166666661804,-68.6173682890812,284.145483151633
"205",-78.7666666662396,-7.4166666661804,-69.1113349213733,285.833364861609
"206",-78.7499999995729,-7.4166666661804,-69.6055673109025,287.52241687713
"207",-78.7499999995729,-7.3999999995137,-69.6702995444906,288.255200096084
"208",-78.7333333329062,-7.3999999995137,-70.1598180278313,289.942721578851
"209",-78.7166666662395,-7.3999999995137,-70.6493848306657,291.631405699563
"210",-78.7166666662395,-7.383333332847,-70.7053326641288,292.365168093536
"211",-78.6999999995729,-7.383333332847,-71.1898829281247,294.052336036379
"212",-78.6833333329062,-7.383333332847,-71.6742371590705,295.740659036726
"213",-78.6666666662395,-7.383333332847,-72.1583523356447,297.430124289447
"214",-78.6666666662395,-7.3666666661803,-72.2004572685605,298.162204256324
"215",-78.6499999995728,-7.3666666661803,-72.6791801586195,299.850172741679
"216",-78.6333333329061,-7.3666666661803,-73.157517340396,301.53927618414
"217",-78.6333333329061,-7.3499999995136,-73.1910921863865,302.272322392206
"218",-78.6166666662395,-7.3499999995136,-73.6638997525478,303.959942804365
"219",-78.5999999995728,-7.3499999995136,-74.1362037786681,305.648690958894
"220",-78.5999999995728,-7.33333333284691,-74.1616770553961,306.382686723175
"221",-78.5833333329061,-7.33333333284691,-74.6282208886656,308.069965345618
"222",-78.5666666662394,-7.33333333284691,-75.0941391115633,309.758364575298
"223",-78.5499999995727,-7.33333333284691,-75.5593935771355,311.447872358052
"224",-78.5499999995727,-7.31666666618021,-75.5723438385486,312.180236611477
"225",-78.533333332906,-7.31666666618021,-76.0319493732557,313.868293125203
"226",-78.5166666662394,-7.31666666618021,-76.4908313870474,315.557451317431
"227",-78.5166666662394,-7.29999999951351,-76.4969889442216,316.290752967806
"228",-78.4999999995727,-7.29999999951351,-76.9503021357923,317.978472825136
"229",-78.483333332906,-7.29999999951351,-77.402661653072,319.667287560125
"230",-78.483333332906,-7.28333333284682,-77.4038590440389,320.401510895179
"231",-78.4666666662393,-7.28333333284682,-77.8508156784025,322.088900011006
"232",-78.4499999995726,-7.28333333284682,-78.2969977172936,323.77737727655
"233",-78.4333333329059,-7.28333333284682,-78.7423884184306,325.466931324446
"234",-78.4333333329059,-7.26666666618012,-78.7343606000133,326.199571133064
"235",-78.4166666662393,-7.26666666618012,-79.1745910753943,327.887716775944
"236",-78.3999999995726,-7.26666666618012,-79.6140569159028,329.576932711938
"237",-78.3999999995726,-7.24999999951342,-79.60242081776,330.310482751139
"238",-78.3833333329059,-7.24999999951342,-80.0368131109368,331.99830248144
"239",-78.3666666662392,-7.24999999951342,-80.4704806116124,333.687186083287
"240",-78.3499999995725,-7.24999999951342,-80.903419505112,335.377122662738
"241",-78.3499999995725,-7.23333333284672,-80.8854688114671,336.109130925344
"242",-78.3333333329059,-7.23333333284672,-81.3139317935172,337.797687837512
"243",-78.3166666662392,-7.23333333284672,-81.7417386476404,339.487291528954
"244",-78.3166666662392,-7.21666666618002,-81.7227289516846,340.220198744673
"245",-78.2999999995725,-7.21666666618002,-82.1464284365012,341.908434482341
"246",-78.2833333329058,-7.21666666618002,-82.5694370372781,343.597710863868
"247",-78.2833333329058,-7.19999999951333,-82.5505956118912,344.331502676899
"248",-78.2666666662391,-7.19999999951333,-82.9699351096742,346.019422629798
"249",-78.2499999995724,-7.19999999951333,-83.3888359172751,347.708377153402
"250",-78.2333333329058,-7.19999999951333,-83.8073043925225,349.398355945094
"251",-78.2333333329058,-7.18333333284663,-83.7891888189943,350.130648992026
"252",-78.2166666662391,-7.18333333284663,-84.2045720518719,351.819286987291
"253",-78.1999999995724,-7.18333333284663,-84.619661976919,353.508943382887
"254",-78.1999999995724,-7.16666666617993,-84.6049016418856,354.242110377278
"255",-78.1833333329057,-7.16666666617993,-85.0173297559683,355.930437054959
"256",-78.166666666239,-7.16666666617993,-85.429625627212,357.619776323212
"257",-78.166666666239,-7.14999999951324,-85.4195327862445,358.353803686144
"258",-78.1499999995723,-7.14999999951324,-85.8297233684638,360.041824141595
"259",-78.1333333329057,-7.14999999951324,-86.2399381104366,361.730851435268
"260",-78.116666666239,-7.14999999951324,-86.6502018076957,363.420875809011
"261",-78.116666666239,-7.13333333284654,-86.6443362871242,364.153445124404
"262",-78.0999999995723,-7.13333333284654,-87.0531234846248,365.842165483589
"263",-78.0833333329056,-7.13333333284654,-87.4622031422462,367.531877359903
"264",-78.0833333329056,-7.11666666617984,-87.4637633537885,368.265296969049
"265",-78.0666666662389,-7.11666666617984,-87.8718859462686,369.953715324355
"266",-78.0499999995723,-7.11666666617984,-88.2804330297884,371.643119687439
"267",-78.0499999995723,-7.09999999951314,-88.2905578725082,372.377376726233
"268",-78.0333333329056,-7.09999999951314,-88.6986109527418,374.065497901883
"269",-78.0166666662389,-7.09999999951314,-89.1072769276741,375.754599629005
"270",-77.9999999995722,-7.09999999951314,-89.5165939443248,377.444672651861
"271",-77.9999999995722,-7.08333333284645,-89.5386301788478,378.177510245263
"272",-77.9833333329055,-7.08333333284645,-89.9500781277107,379.866314109743
"273",-77.9666666662389,-7.08333333284645,-90.3651263032007,381.556083988695
"274",-77.9666666662389,-7.06666666617975,-90.3981662443563,382.289749465163
"275",-77.9499999995722,-7.06666666617975,-90.8162091691234,383.978260139243
"276",-77.9333333329055,-7.06666666617975,-91.237586139296,385.66773159614
"277",-77.9333333329055,-7.04999999951305,-91.2822405620811,386.402212750766
"278",-77.9166666662388,-7.04999999951305,-91.7064317191909,388.090434808391
"279",-77.8999999995721,-7.04999999951305,-92.1336746341079,389.779612466294
"280",-77.8833333329054,-7.04999999951305,-92.5644397860787,391.46973693333
"281",-77.8833333329054,-7.03333333284635,-92.6208377544091,392.202835286341
"282",-77.8666666662388,-7.03333333284635,-93.0539279644447,393.891723672213
"283",-77.8499999995721,-7.03333333284635,-93.4894714486709,395.581553846769
"284",-77.8499999995721,-7.01666666617965,-93.5581646101557,396.315458817649
"285",-77.8333333329054,-7.01666666617965,-93.9956805047849,398.004062364936
"286",-77.8166666662387,-7.01666666617965,-94.4353286032521,399.693602726471
"287",-77.799999999572,-7.01666666617965,-94.8769391515269,401.384071434346
"288",-77.799999999572,-6.99999999951296,-94.9575500630056,402.116625770644
"289",-77.7833333329053,-6.99999999951296,-95.4009323261727,403.805880707165
"290",-77.7666666662387,-6.99999999951296,-95.8458150369793,405.496059168396
"291",-77.7666666662387,-6.98333333284626,-95.940218197908,406.229411187937
"292",-77.749999999572,-6.98333333284626,-96.3858668151475,407.91838499843
"293",-77.7333333329053,-6.98333333284626,-96.8326695902306,409.608277555148
"294",-77.7333333329053,-6.96666666617956,-96.9358851260564,410.34241598524
"295",-77.7166666662386,-6.96666666617956,-97.3829642547503,412.031112882003
"296",-77.6999999995719,-6.96666666617956,-97.8308436221514,413.720723789258
"297",-77.6833333329052,-6.96666666617956,-98.2794202314241,415.411240646335
"298",-77.6833333329052,-6.94999999951287,-98.3896370082602,416.144061709216
"299",-77.6666666662386,-6.94999999951287,-98.8376719305249,417.833395137241
"300",-77.6499999995719,-6.94999999951287,-99.2858448176661,419.523629921333
"301",-77.6499999995719,-6.93333333284617,-99.4027519376911,420.257228898542
"302",-77.6333333329052,-6.93333333284617,-99.8498323379064,421.946288934942
"303",-77.6166666662385,-6.93333333284617,-100.296691061817,423.636245773808
"304",-77.6166666662385,-6.91666666617947,-100.419255377855,424.370611933238
"305",-77.5999999995718,-6.91666666617947,-100.864461278197,426.05940258511
"306",-77.5833333329052,-6.91666666617947,-101.30885655539,427.749085525647
"307",-77.5666666662385,-6.91666666617947,-101.752365127368,429.439653072728
"308",-77.5666666662385,-6.89999999951277,-101.878072118131,430.172733555076
"309",-77.5499999995718,-6.89999999951277,-102.319053665083,431.862146565362
"310",-77.5333333329051,-6.89999999951277,-102.758789077587,433.552439800536
"311",-77.5333333329051,-6.88333333284607,-102.889302586658,434.286279374531
"312",-77.5166666662384,-6.88333333284607,-103.325893628969,435.975426345815
"313",-77.4999999995717,-6.88333333284607,-103.760878259869,437.665449197771
"314",-77.4999999995717,-6.86666666617938,-103.893440261566,438.400037633387
"315",-77.4833333329051,-6.86666666617938,-104.324195876743,440.088922382018
"316",-77.4666666662384,-6.86666666617938,-104.752872905699,441.778678704207
"317",-77.4499999995717,-6.86666666617938,-105.17929841555,443.469299270332
"318",-77.4499999995717,-6.84999999951268,-105.310779586319,444.202632249015
"319",-77.433333332905,-6.84999999951268,-105.732659672436,445.892125821529
"320",-77.4166666662383,-6.84999999951268,-106.151938135011,447.58247945407
"321",-77.4166666662383,-6.83333333284598,-106.283305288689,448.316553579878
"322",-77.3999999995717,-6.83333333284598,-106.6975072369,450.005788111247
"323",-77.383333332905,-6.83333333284598,-107.107964424058,451.695878553691
"324",-77.383333332905,-6.81666666617928,-107.238307967277,452.43068406375
"325",-77.3666666662383,-6.81666666617928,-107.643077440703,454.119663192702
"326",-77.3499999995716,-6.81666666617928,-108.044462218009,455.809494118429
"327",-77.3333333329049,-6.81666666617928,-108.442294240588,457.500169840091
"328",-77.3333333329049,-6.79999999951259,-108.568155938345,458.233748741143
"329",-77.3166666662382,-6.79999999951259,-108.959671034168,459.923323755126
"330",-77.2999999995716,-6.79999999951259,-109.347320570088,461.613739565796
"331",-77.2999999995716,-6.78333333284589,-109.470916761424,462.348042485902
"332",-77.2833333329049,-6.78333333284589,-109.850698484367,464.037365126357
"333",-77.2666666662382,-6.78333333284589,-110.226200964551,465.727524596935
"334",-77.2499999995715,-6.78333333284589,-110.597253812296,467.418514127219
"335",-77.2499999995715,-6.76666666617919,-110.71436946882,468.151615948587
"336",-77.2333333329048,-6.76666666617919,-111.078009723985,469.841522584542
"337",-77.2166666662382,-6.76666666617919,-111.436915939838,471.532255422787
"338",-77.2166666662382,-6.74999999951249,-111.549732856381,472.266073990447
"339",-77.1999999995715,-6.74999999951249,-111.900878918348,473.95573123336
"340",-77.1833333329048,-6.74999999951249,-112.245698940847,475.646210852015
"341",-77.1833333329048,-6.7333333328458,-112.353740704108,476.380737071045
"342",-77.1666666662381,-6.7333333328458,-112.690414440426,478.070148300119
"343",-77.1499999995714,-6.7333333328458,-113.021717082989,479.760378108998
"344",-77.1333333329047,-6.7333333328458,-113.347495196196,481.451420019535
"345",-77.1333333329047,-6.7166666661791,-113.447510624468,482.184771591867
"346",-77.1166666662381,-6.7166666661791,-113.764800612397,483.874754939614
"347",-77.0999999995714,-6.7166666661791,-114.076332102873,485.565546695282
"348",-77.0999999995714,-6.6999999995124,-114.170936594991,486.299598964389
"349",-77.0833333329047,-6.6999999995124,-114.472265889748,487.989339139895
"350",-77.066666666238,-6.6999999995124,-114.767517100002,489.679884058529
"351",-77.066666666238,-6.6833333328457,-114.856522464244,490.414628320663
"352",-77.0499999995713,-6.6833333328457,-115.142862329757,492.104128554442
"353",-77.0333333329046,-6.6833333328457,-115.422924898989,493.794429895265
"354",-77.016666666238,-6.6833333328457,-115.696566696936,495.485526138731
"355",-77.016666666238,-6.66666666617901,-115.777325109535,496.219121074912
"356",-76.9999999995713,-6.66666666617901,-116.041933704299,497.909182039881
"357",-76.9833333329046,-6.66666666617901,-116.296051881854,499.600034367234
"358",-76.9833333329046,-6.64999999951231,-116.371301659667,500.334314638559
"359",-76.9666666662379,-6.64999999951231,-116.61304601861,502.02413837366
"360",-76.9499999995712,-6.64999999951231,-116.845176704674,503.714749958065
"361",-76.9499999995712,-6.63333333284561,-116.914746610179,504.449707226829
"362",-76.9333333329046,-6.63333333284561,-117.135098782665,506.139296823343
"363",-76.9166666662379,-6.63333333284561,-117.346460985276,507.829670783041
"364",-76.8999999995712,-6.63333333284561,-117.549135850659,509.520823158283
"365",-76.8999999995712,-6.61666666617892,-117.61034139662,510.254655359732
"366",-76.8833333329045,-6.61666666617892,-117.800193581266,511.944794759271
"367",-76.8666666662378,-6.61666666617892,-117.98219850953,513.635709178209
"368",-76.8666666662378,-6.59999999951222,-118.037373866819,514.370211996354
"369",-76.8499999995711,-6.59999999951222,-118.209350591767,516.060119847789
"370",-76.8333333329045,-6.59999999951222,-118.374104823239,517.750799348024
"371",-76.8333333329045,-6.58333333284552,-118.422846057848,518.485964788178
"372",-76.8166666662378,-6.58333333284552,-118.578194305515,520.175644052217
"373",-76.7999999995711,-6.58333333284552,-118.726951604032,521.866091619814
"374",-76.7833333329044,-6.58333333284552,-118.867978842595,523.557301784477
"375",-76.7833333329044,-6.56666666617882,-118.908043336299,524.291365417504
"376",-76.7666666662377,-6.56666666617882,-119.040852869056,525.981583988123
"377",-76.7499999995711,-6.56666666617882,-119.168217981118,527.67256189515
"378",-76.7499999995711,-6.54999999951212,-119.202089313811,528.407282028691
"379",-76.7333333329044,-6.54999999951212,-119.321896874821,530.09727448868
