-1.449524627981533058e+03,1.834983196101961411e+01
-1.448980105378481539e+03,1.834983620801477855e+01
-1.448421698428968284e+03,1.834983843439537310e+01
-1.447823621715427407e+03,1.834983516494195044e+01
-1.447170007147966317e+03,1.834982439563787082e+01
-1.446488623417038752e+03,1.834981012546503720e+01
-1.445835008206151542e+03,1.834980003724052722e+01
-1.445236930470136485e+03,1.834979783651118268e+01
-1.444678522444269220e+03,1.834980115776034637e+01
-1.444133493812849792e+03,1.834980625513795616e+01
-1.443585903152422361e+03,1.834981096197112294e+01
-1.443020635224743501e+03,1.834981348124684786e+01
-1.442417487313706943e+03,1.834981149131518308e+01
-1.441768883327584717e+03,1.834980420529736023e+01
-1.441099066346456766e+03,1.834979462324832866e+01
-1.440450461930755409e+03,1.834978779848386310e+01
-1.439847280971319151e+03,1.834978649498024694e+01
-1.439281623806819198e+03,1.834978955087642660e+01
-1.438731895640798484e+03,1.834979389024132956e+01
-1.438181727037644578e+03,1.834979654967471419e+01
-1.437623159751824460e+03,1.834979542074742653e+01
-1.437054976291942467e+03,1.834979024821392812e+01
-1.436482518823291002e+03,1.834978341882733588e+01
-1.435914316370244023e+03,1.834977861365392116e+01
-1.435355488206349719e+03,1.834977802376054257e+01
-1.434804132559422442e+03,1.834978098344723918e+01
-1.434252688748261335e+03,1.834978497041825918e+01
-1.433691153214222140e+03,1.834978722211654301e+01
-1.433111367785994844e+03,1.834978585031584686e+01
-1.432513008515011734e+03,1.834978083014697603e+01
-1.431906674923470291e+03,1.834977439009037781e+01
-1.431308310776564213e+03,1.834976976498665735e+01
-1.430728488397777255e+03,1.834976900803997424e+01
-1.430166827667762846e+03,1.834977189615553073e+01
-1.429615127189527584e+03,1.834977660008232192e+01
-1.429063117404288732e+03,1.834978082884752837e+01
-1.428501651633682741e+03,1.834978247658418837e+01
-1.427924874132623017e+03,1.834978020547497479e+01
-1.427333450421855559e+03,1.834977431816733429e+01
-1.426735915867314588e+03,1.834976708601355710e+01
-1.426144487231415042e+03,1.834976163461324816e+01
-1.425567691780329142e+03,1.834976003905193309e+01
-1.425006296840642108e+03,1.834976227454798803e+01
-1.424455272404175730e+03,1.834976664894747245e+01
-1.423908363192746265e+03,1.834977089038971698e+01
-1.423361031545892956e+03,1.834977300436149150e+01
-1.422811089738004739e+03,1.834977188051062313e+01
-1.422258462680956654e+03,1.834976785458606230e+01
-1.421704718580938106e+03,1.834976277776750919e+01
-1.421152085844155408e+03,1.834975910796099541e+01
-1.420602156287318849e+03,1.834975851358586851e+01
-1.420055103642600670e+03,1.834976103684493509e+01
-1.419509843229420312e+03,1.834976528245114835e+01
-1.418964738071895908e+03,1.834976920608173501e+01
-1.418418293783176750e+03,1.834977093633439793e+01
-1.417869681944242075e+03,1.834976948940034802e+01
-1.417319089975823772e+03,1.834976528683952424e+01
-1.416767695907999268e+03,1.834976011313922584e+01
-1.416217094541095094e+03,1.834975629006496689e+01
-1.415668433064945930e+03,1.834975548004723578e+01
-1.415121780697381837e+03,1.834975795575759605e+01
-1.414575960729719100e+03,1.834976274313505584e+01
-1.414028655741630928e+03,1.834976826767447022e+01
-1.413476697268748012e+03,1.834977294423426741e+01
-1.412916883133425699e+03,1.834977554816673617e+01
-1.412347550718474849e+03,1.834977555122121373e+01
-1.411770189467289583e+03,1.834977342069111828e+01
-1.411189640657081327e+03,1.834977054602337887e+01
-1.410612141426788639e+03,1.834976863912866207e+01
-1.410042250869161535e+03,1.834976888549410035e+01
-1.409480698356422181e+03,1.834977135153102878e+01
-1.408924365387358648e+03,1.834977500041016185e+01
-1.408368016973005979e+03,1.834977820917806923e+01
-1.407806657608675323e+03,1.834977947543198340e+01
-1.407237622928220162e+03,1.834977807414930240e+01
-1.406661767531598116e+03,1.834977443819511933e+01
-1.406083131009142562e+03,1.834977004006555035e+01
-1.405506928011842547e+03,1.834976671873557308e+01
-1.404936727930145253e+03,1.834976578210716269e+01
-1.404372330145544083e+03,1.834976741713136761e+01
-1.403809419544991897e+03,1.834977069283862861e+01
-1.403241113512290667e+03,1.834977407467735944e+01
-1.402660815778298911e+03,1.834977613692261400e+01
-1.402065399063592395e+03,1.834977616605719675e+01
-1.401457329226006095e+03,1.834977445331393753e+01
-1.400844334130299558e+03,1.834977214836012038e+01
-1.400236344929663801e+03,1.834977071474800425e+01
-1.399641271388434006e+03,1.834977124357659761e+01
-1.399062072200613557e+03,1.834977398810460159e+01
-1.398496560179746893e+03,1.834977832338216075e+01
-1.397939415833307521e+03,1.834978304487019329e+01
-1.397384781313559188e+03,1.834978681674884626e+01
-1.396828186728411310e+03,1.834978862097289465e+01
-1.396267500251071397e+03,1.834978811732226234e+01
-1.395703055603696612e+03,1.834978581376094553e+01
-1.395137056250940304e+03,1.834978290848370364e+01
-1.394572360886945944e+03,1.834978078864669726e+01
-1.394011046124421227e+03,1.834978039713281817e+01
-1.393453378932125815e+03,1.834978179249682029e+01
-1.392897675029659467e+03,1.834978412822692206e+01
-1.392341069290796213e+03,1.834978605025494502e+01
-1.391780818733592014e+03,1.834978632046412272e+01
-1.391215575962854246e+03,1.834978439218290092e+01
-1.390646087293071560e+03,1.834978069024688807e+01
-1.390074974367685172e+03,1.834977646493893744e+01
-1.389505668147995948e+03,1.834977327255806756e+01
-1.388941022382336314e+03,1.834977232985676210e+01
-1.388382308055488011e+03,1.834977405975365272e+01
-1.387829006604891674e+03,1.834977800738445453e+01
-1.387279305504318700e+03,1.834978307003591880e+01
-1.386730876666159475e+03,1.834978786742551549e+01
-1.386181572166293563e+03,1.834979112061134643e+01
-1.385629913384349720e+03,1.834979198889470453e+01
-1.385075383937744846e+03,1.834979033208250598e+01
-1.384518486793484271e+03,1.834978680519868632e+01
-1.383960457116366570e+03,1.834978266896001386e+01
-1.383402606049373617e+03,1.834977930764942755e+01
-1.382845488437965969e+03,1.834977763397272099e+01
-1.382288269032741482e+03,1.834977767462236997e+01
-1.381728660692610219e+03,1.834977854885273629e+01
-1.381163604956613653e+03,1.834977886226667465e+01
-1.380590533498884952e+03,1.834977735066022220e+01
-1.380008706132221278e+03,1.834977347889589083e+01
-1.379419937239938236e+03,1.834976771732929990e+01
-1.378828181344447330e+03,1.834976135913705164e+01
-1.378237980986984212e+03,1.834975594316605907e+01
-1.377652429704258793e+03,1.834975255103379510e+01
-1.377071651878414059e+03,1.834975132518355068e+01
-1.376492601194904182e+03,1.834975142580330498e+01
-1.375910348734658555e+03,1.834975143738534342e+01
-1.375320326275066918e+03,1.834975003891341316e+01
-1.374720539924350078e+03,1.834974661826023379e+01
-1.374112749111535095e+03,1.834974155631097403e+01
-1.373502041827386620e+03,1.834973606689951353e+01
-1.372894981545049632e+03,1.834973166868333294e+01
-1.372297200320593902e+03,1.834972952313036387e+01
-1.371711552953553792e+03,1.834972993651755502e+01
-1.371137571852056226e+03,1.834973223514573348e+01
-1.370572237689160374e+03,1.834973502719508076e+01
-1.370011488099280086e+03,1.834973672590035676e+01
-1.369451727382226863e+03,1.834973614332072600e+01
-1.368890816472744064e+03,1.834973294194706028e+01
-1.368328358930509694e+03,1.834972777956607359e+01
-1.367765365259343753e+03,1.834972208703289454e+01
-1.367203536436063814e+03,1.834971754790597487e+01
-1.366644478480626276e+03,1.834971547982446793e+01
-1.366089135784271775e+03,1.834971636575213338e+01
-1.365537601879330168e+03,1.834971969656461610e+01
-1.364989282065150519e+03,1.834972414580157007e+01
-1.364443241792075696e+03,1.834972798558482765e+01
-1.363898547626688014e+03,1.834972960625134064e+01
-1.363354479793406881e+03,1.834972800644652935e+01
-1.362810593863365739e+03,1.834972312529234983e+01
-1.362266670225203598e+03,1.834971590025109478e+01
-1.361722599751017924e+03,1.834970798946371673e+01
-1.361178238633783167e+03,1.834970121453004666e+01
-1.360633256382797299e+03,1.834969691833964234e+01
-1.360087012265971680e+03,1.834969549191377425e+01
-1.359538518232307979e+03,1.834969626023224976e+01
-1.358986554939290500e+03,1.834969776703563227e+01
-1.358429973163350269e+03,1.834969833900459335e+01
-1.357868126269583627e+03,1.834969671509879419e+01
-1.357301273259427489e+03,1.834969251397329160e+01
-1.356730737114391786e+03,1.834968636915411722e+01
-1.356158663516514480e+03,1.834967967609091488e+01
-1.355587397856029838e+03,1.834967403876147785e+01
-1.355018696949058949e+03,1.834967062697455731e+01
-1.354453098173891931e+03,1.834966969860196784e+01
-1.353889718512750278e+03,1.834967047553106667e+01
-1.353326580234117500e+03,1.834967142103314330e+01
-1.352761351251542010e+03,1.834967081366931652e+01
-1.352192233968073879e+03,1.834966740440724209e+01
-1.351618682315437809e+03,1.834966091487207862e+01
-1.351041683679629841e+03,1.834965218871204939e+01
-1.350463498453078955e+03,1.834964292916730955e+01
-1.349886959685883994e+03,1.834963511284404092e+01
-1.349314612986713655e+03,1.834963029738932860e+01
-1.348748030884695254e+03,1.834962908026271933e+01
-1.348187533333939200e+03,1.834963089741075137e+01
-1.347632346709628109e+03,1.834963421047815046e+01
-1.347081052335261575e+03,1.834963699646425894e+01
-1.346532100889581216e+03,1.834963737585777466e+01
-1.345984209487645330e+03,1.834963419528656914e+01
-1.345436555973644545e+03,1.834962739836367618e+01
-1.344888772526497405e+03,1.834961806619626046e+01
-1.344340786176418760e+03,1.834960809465432519e+01
-1.343792565098242903e+03,1.834959959482226211e+01
-1.343243830358676178e+03,1.834959421217847719e+01
-1.342693800061379306e+03,1.834959259793451736e+01
-1.342141047644663104e+03,1.834959420945433450e+01
-1.341583563944814159e+03,1.834959749422651143e+01
-1.341019088420816161e+03,1.834960038249918668e+01
-1.340445696934201123e+03,1.834960092752356786e+01
-1.339862508150792792e+03,1.834959790239175703e+01
-1.339270250803151157e+03,1.834959117607217749e+01
-1.338671403233891624e+03,1.834958174353549154e+01
-1.338069734115153778e+03,1.834957138180295289e+01
-1.337469315822338785e+03,1.834956202928221813e+01
-1.336873336427223876e+03,1.834955509751890901e+01
-1.336283162400606898e+03,1.834955096790820051e+01
-1.335698025621130910e+03,1.834954886705004640e+01
-1.335115461329917252e+03,1.834954717359118348e+01
-1.334532328342025039e+03,1.834954404624299329e+01
-1.333946028351400628e+03,1.834953814285289297e+01
-1.333355484345334617e+03,1.834952916641491427e+01
-1.332761545978549066e+03,1.834951803659313896e+01
-1.332166712980338843e+03,1.834950662497660900e+01
-1.331574321059872091e+03,1.834949715247058322e+01
-1.330987520653652837e+03,1.834949146692725819e+01
-1.330408422795796923e+03,1.834949045211488183e+01
-1.329837676359524721e+03,1.834949375017647100e+01
-1.329274539541686181e+03,1.834949985494227320e+01
-1.328717318982672396e+03,1.834950651642493114e+01
-1.328163954584581234e+03,1.834951132645228355e+01
-1.327612544326400894e+03,1.834951233593904618e+01
-1.327061688220637734e+03,1.834950856192318724e+01
-1.326510622567818928e+03,1.834950025957202513e+01
-1.325959176255360944e+03,1.834948886989610273e+01
-1.325407606270062843e+03,1.834947662761778986e+01
-1.324856375003041421e+03,1.834946591755585033e+01
-1.324305929704561095e+03,1.834945856440163325e+01
-1.323756535963683064e+03,1.834945528279823179e+01
-1.323208199019980384e+03,1.834945546906703129e+01
-1.322660680228679212e+03,1.834945740189117913e+01
-1.322113588918924279e+03,1.834945878803475594e+01
-1.321566511457289153e+03,1.834945748151368861e+01
-1.321019134267052777e+03,1.834945215542589381e+01
-1.320471324799865442e+03,1.834944272174816504e+01
-1.319923149897799021e+03,1.834943036393637072e+01
-1.319374830178850971e+03,1.834941716408327039e+01
-1.318826647763464507e+03,1.834940543743653762e+01
-1.318278838172635460e+03,1.834939698622758542e+01
-1.317731501306939663e+03,1.834939251783662684e+01
-1.317184559408436826e+03,1.834939141796987272e+01
-1.316637774182817566e+03,1.834939194739957458e+01
-1.316090816199423443e+03,1.834939179540004872e+01
-1.315543363023547499e+03,1.834938881399232713e+01
-1.314995192255714073e+03,1.834938170418802628e+01
-1.314446233822344539e+03,1.834937044290936115e+01
-1.313896553471595780e+03,1.834935631291705249e+01
-1.313346256469463015e+03,1.834934151705156324e+01
-1.312795325086618504e+03,1.834932849307521252e+01
-1.312243430976877562e+03,1.834931914556328181e+01
-1.311689786503114419e+03,1.834931424280043899e+01
-1.311133108177065878e+03,1.834931317464205591e+01
-1.310571751444868823e+03,1.834931414653525650e+01
-1.310004033613318370e+03,1.834931474439178700e+01
-1.309428695088414997e+03,1.834931269097512896e+01
-1.308845377638916034e+03,1.834930655772768660e+01
-1.308254954561586146e+03,1.834929621137539968e+01
-1.307659563301395792e+03,1.834928285399077907e+01
-1.307062276475248382e+03,1.834926864012345149e+01
-1.306466476597852761e+03,1.834925598978678352e+01
-1.305875117880954122e+03,1.834924681722627327e+01
-1.305290108553853770e+03,1.834924192608152893e+01
-1.304712003828399247e+03,1.834924076466961651e+01
-1.304140083764324572e+03,1.834924161452757829e+01
-1.303572755844156518e+03,1.834924214621038630e+01
-1.303008124923759851e+03,1.834924016080554665e+01
-1.302444543750786352e+03,1.834923428196235662e+01
-1.301880992495174041e+03,1.834922438430809422e+01
-1.301317210362723927e+03,1.834921162442777387e+01
-1.300753585542005112e+03,1.834919806222693595e+01
-1.300190876788605237e+03,1.834918599117072446e+01
-1.299629876000192098e+03,1.834917718995622238e+01
-1.299071121011867490e+03,1.834917233574179107e+01
-1.298514735998040351e+03,1.834917076857003337e+01
